2018-10-1,西螺鎮,莧菜 白莧菜,59.9,45.7,26.7,45,7664
2018-10-1,西螺鎮,其他,62,22.9,14,23.3,1617
2018-10-1,西螺鎮,青蔥 粉蔥,63.6,49.4,30,47.1,15571
2018-10-1,西螺鎮,菜豆 白色,70,48.9,24,48.2,238.5
2018-10-1,西螺鎮,萵苣菜 本島圓葉,72.6,52.5,30,51.5,4186
2018-10-1,西螺鎮,大蒜 蒜頭,83.4,72.3,60,72.1,954
2018-10-1,西螺鎮,大蒜 蒜仁,83.4,75,66.7,75,4344
2018-10-1,西螺鎮,薑 老薑,93.4,73.4,50,72.7,8490
2018-10-1,西螺鎮,芹菜 白梗,93.5,72.8,40,70.5,6227
2018-10-1,西螺鎮,苦瓜 白大米,100,67.6,25,65.7,14530
2018-10-1,西螺鎮,青花苔 進口,100,87.2,66.7,85.7,3930
2018-10-1,西螺鎮,番茄 黑柿,100,79.5,46.7,77.3,13200
2018-10-1,西螺鎮,甜椒 青椒,110,83,33.4,78.5,57.5
2018-10-1,西螺鎮,辣椒 紅小,130,100,40,94,2250
2018-10-1,西螺鎮,敏豆 白豆,138.2,90,40,87.6,11901
2018-10-1,西螺鎮,豌豆 進口,175,162.5,145,161.5,1052
2018-10-1,西螺鎮,大蒜 軟梗,283.4,233.4,141.1,224.9,1800
2018-10-1,花蓮市,玉米 甜硬殼,12.9,10.6,5.3,10,1291
2018-10-1,花蓮市,玉米 超甜白,16,16,10.1,14.8,175
2018-10-1,花蓮市,芋 芋莖,16,10.3,6,10.6,140
2018-10-1,花蓮市,南瓜 木瓜形,19.1,11.2,7.5,12,2371
2018-10-1,花蓮市,玉米 糯米白,20,17,8.6,15.9,10633
2018-10-1,花蓮市,蘿蔔 梅花,20.3,17.4,11.5,16.8,2022
2018-10-1,花蓮市,甘薯 臺農57號,22.6,13.7,4.1,13.6,780
2018-10-1,花蓮市,竹筍 麻竹筍,24,24,24,24,21
2018-10-1,花蓮市,其他,25.1,12.3,5.2,13.4,2612
2018-10-1,花蓮市,扁蒲 花蒲,26.6,19.5,12,19.4,1240.5
2018-10-1,花蓮市,冬瓜 白皮,30,28.4,24.8,28,250
2018-10-1,花蓮市,胡瓜 改良種,32.8,27.7,15.6,26.3,1046
2018-10-1,花蓮市,青蔥 日蔥,32.9,27.3,20.2,27,490.5
2018-10-1,花蓮市,芋 檳榔心芋,34.8,31,15.4,28.7,1766
2018-10-1,花蓮市,絲瓜,35,28.8,20.4,28.3,2333
2018-10-1,花蓮市,蕨菜 過貓,35.4,27.5,21,27.8,124.5
2018-10-1,花蓮市,茄子 麻荸茄,37.4,30.4,22.3,30.2,2067
2018-10-1,花蓮市,青蔥 北蔥,37.5,29,25,29.9,137
2018-10-1,花蓮市,花胡瓜,40,33.3,21.9,32.4,1939
2018-10-1,花蓮市,薑 嫩薑,42,37.7,17.2,34.4,399
2018-10-1,花蓮市,菜豆 青色,42.4,36.5,28.8,36.1,630
2018-10-1,花蓮市,甘藍 初秋,44.8,38.2,30.2,37.9,1273
2018-10-1,花蓮市,芋 里芋,45,40.7,37.9,41,1050
2018-10-1,花蓮市,番茄 黑柿,50,41.5,33,41.5,1283
2018-10-1,花蓮市,包心白 成功白,53.4,47.4,33.6,45.8,2172.5
2018-10-1,花蓮市,紅鳳菜 紅鳳菜,55,55,55,55,70.5
2018-10-1,花蓮市,甘藍 改良尖,56,55.4,37.7,52,1456
2018-10-1,花蓮市,甘藍 甜甘藍,56,54,42.1,52,1703
2018-10-1,花蓮市,韭菜 白頭,60,56.5,54,56.7,100
2018-10-1,花蓮市,蓮藕,60,45.5,19.3,43.2,135
2018-10-1,花蓮市,玉米 玉米筍,60,33.3,12,34.4,216.5
2018-10-1,花蓮市,黃秋葵,60.6,36.9,14,37,194
2018-10-1,花蓮市,辣椒 其他,63.1,40,40,44.6,26
2018-10-1,花蓮市,番茄 牛蕃茄,63.8,39.2,20.3,40.3,2802
2018-10-1,花蓮市,苦瓜 翠綠,70,54.1,29.6,52.4,6416
2018-10-1,花蓮市,苦瓜 山苦瓜,70,70,70,70,6.5
2018-10-1,花蓮市,苦瓜 白大米,73.1,59.6,33.5,57.1,2081
2018-10-1,花蓮市,辣椒 雞心,80,80,57.1,75.4,29.5
2018-10-1,花蓮市,辣椒 青小,105,82.3,51.5,80.7,64
2018-10-1,花蓮市,薑 老薑,109.5,79.8,44.2,78.6,746
2018-10-1,花蓮市,敏豆 粉豆,110,100.2,57.5,93.6,7562
2018-10-1,花蓮市,甜椒 青椒,117.7,87.2,48.6,85.6,594
2018-10-1,花蓮市,辣椒 青龍,120,106.2,100,107.7,47
2018-10-1,花蓮市,辣椒 紅小,120,102.3,55.4,96.5,79.5
2018-10-1,花蓮市,敏豆 白豆,127.2,87.1,33,84.3,361
2018-10-1,溪湖鎮,芽菜類 綠豆芽,13,13,13,13,436
2018-10-1,溪湖鎮,冬瓜 白皮,16.4,11.4,7.7,11.7,4802
2018-10-1,溪湖鎮,甘薯 其他,17.4,11.6,7.2,11.9,4210
2018-10-1,溪湖鎮,蘿蔔 矸仔 未洗,18.2,14.5,10.7,14.5,4325
2018-10-1,溪湖鎮,包心白 包白,20,16.6,10.2,16,236
2018-10-1,溪湖鎮,扁蒲 花蒲,21.7,15.1,10.9,15.6,1765
2018-10-1,溪湖鎮,玉米 其他,23.3,23.3,23.3,23.3,240
2018-10-1,溪湖鎮,南瓜 木瓜形,24.6,16.1,11.1,16.8,1825
2018-10-1,溪湖鎮,洋蔥 本產,25.8,22,14,21.2,3200
2018-10-1,溪湖鎮,小白菜 土白菜,30,21.3,15,21.8,260
2018-10-1,溪湖鎮,胡蘿蔔 清洗,30,26,20,25.6,2500
2018-10-1,溪湖鎮,蕹菜 小葉,30,20.5,13,20.2,528
2018-10-1,溪湖鎮,油菜,32,21.7,15,22.4,250
2018-10-1,溪湖鎮,青江白菜 小梗,37,25.3,17,26,2974
2018-10-1,溪湖鎮,絲瓜,37,25.1,14.3,25.3,240
2018-10-1,溪湖鎮,芥藍菜,38,24.9,17,26,210
2018-10-1,溪湖鎮,芥菜 小芥菜,39,25.3,17,26.4,160
2018-10-1,溪湖鎮,甘藍 初秋,41,24.5,18,26.5,7900
2018-10-1,溪湖鎮,花椰菜 青梗,47,42.4,36.3,42,18782
2018-10-1,溪湖鎮,萵苣菜 本島圓葉,57,37.5,25,38.9,100
2018-10-1,溪湖鎮,花胡瓜,58.7,45.2,37,46.2,346
2018-10-1,溪湖鎮,茄子 麻荸茄,59.3,37.4,25,39.3,1223
2018-10-1,溪湖鎮,莧菜 白莧菜,60,40,25,39.5,153
2018-10-1,溪湖鎮,菜豆 青色,71.2,67.9,66.7,68.3,187
2018-10-1,溪湖鎮,青蔥 粉蔥,73.6,66.4,60,66.6,459
2018-10-1,溪湖鎮,苦瓜 白大米,77.3,59.8,37.4,58.8,1917
2018-10-1,溪湖鎮,菜豆 白色,90,85.5,71.6,83.6,133
2018-10-1,溪湖鎮,韭菜 韭菜花,118.8,110,110,111.8,659
2018-10-2,三重區,石蓮花,7,7,7,7,60
2018-10-2,三重區,秀珍菇 盒裝,8,8,8,8,300
2018-10-2,三重區,金絲菇 盒裝,8,8,8,8,80
2018-10-2,三重區,馬鈴薯 進口,8,8,8,8,120
2018-10-2,三重區,玉米 糯米黑,8,8,8,8,42
2018-10-2,三重區,珊瑚菇 盒裝,9,9,9,9,120
2018-10-2,三重區,玉米 超甜白,10,7.4,5,7.5,46
2018-10-2,三重區,豆薯,12,12,12,12,2680
2018-10-2,三重區,甘薯 臺農57號,12,11.4,10,11.3,360
2018-10-2,三重區,甘藍 進口,12,12,12,12,80
2018-10-2,三重區,蘿蔔 矸仔,12,11,10,11,130
2018-10-2,三重區,甘薯 臺農66號,12.1,9.5,6.1,9.3,3575
2018-10-2,三重區,敏豆 翼豆,13,11.1,10,11.3,708
2018-10-2,三重區,隼人瓜,15,13.2,13,13.5,72
2018-10-2,三重區,甘薯 其他,15,15,15,15,66
2018-10-2,三重區,絲瓜 其他,15,15,12.9,14.6,387
2018-10-2,三重區,冬瓜 白皮,15.2,10.3,8,10.8,354
2018-10-2,三重區,扁蒲 梨子蒲,18,12.1,8.5,12.6,453
2018-10-2,三重區,扁蒲 花蒲,18.3,12.1,9.1,12.8,5470
2018-10-2,三重區,玉米 甜軟殼,19.8,12,6.3,12.4,1978
2018-10-2,三重區,隼人瓜 瓜苗,20,20,20,20,1760
2018-10-2,三重區,落花生 生,20,20,20,20,130
2018-10-2,三重區,萵苣菜 本島圓葉,20,20,20,20,150
2018-10-2,三重區,蘿蔔 進口,20.1,14.2,14,15.4,23988
2018-10-2,三重區,越瓜 青色,21,18.6,10,17.3,120
2018-10-2,三重區,南瓜 東昇,22,20.1,13.8,19.2,340
2018-10-2,三重區,南瓜 木瓜形,22,18,16,18.4,205
2018-10-2,三重區,鴻禧菇 盒裝,23,23,23,23,180
2018-10-2,三重區,洋蔥 本產,23,21,18,20.8,160
2018-10-2,三重區,竹筍 麻竹筍,23.3,21.3,16.4,20.7,1011
2018-10-2,三重區,小白菜 奶油白,25,25,25,25,15
2018-10-2,三重區,洋菇 盒裝,25,25,25,25,24
2018-10-2,三重區,茄子 胭脂茄,25,25,25,25,13
2018-10-2,三重區,茄子 日本種,25,25,25,25,700
2018-10-2,三重區,馬鈴薯 本產,25.7,18.7,11.2,18.6,1272
2018-10-2,三重區,南瓜 圓形,26.5,25,17.4,23.8,7149
2018-10-2,三重區,芥菜 大芥菜,27,25.4,25,25.6,282
2018-10-2,三重區,包心白 包白,27.1,19.2,12.1,19.3,702
2018-10-2,三重區,絲瓜,27.3,20.5,14.6,20.7,8696
2018-10-2,三重區,包心白 進口,28,23.3,22,24,196
2018-10-2,三重區,薑 粉薑,28.3,25.4,18.7,24.6,928
2018-10-2,三重區,玉米 玉米筍,28.5,22.9,15.3,22.5,397
2018-10-2,三重區,薯蕷 樹薯,30,20.6,15,21.3,400
2018-10-2,三重區,金絲菇 金針菇,30,30,30,30,209
2018-10-2,三重區,絲瓜 角瓜,30,24.4,14,23.4,399
2018-10-2,三重區,南瓜 黃如意,30,30,30,30,60
2018-10-2,三重區,番茄 黑柿,30,27.2,25,27.3,24
2018-10-2,三重區,胡蘿蔔 清洗,30,26.4,18.7,25.6,102
2018-10-2,三重區,南瓜 粟子,31,31,31,31,3705
2018-10-2,三重區,蕹菜 小葉,31,21.4,14.5,22,1840
2018-10-2,三重區,芋 麵芋,34.1,28.2,10,25.7,184
2018-10-2,三重區,蓮藕,34.3,16.1,3,17.1,1240
2018-10-2,三重區,薑 嫩薑,35,32.5,30,32.5,80
2018-10-2,三重區,醃瓜 漬 漬,35,35,35,35,3700
2018-10-2,三重區,芥菜 小芥菜,35,30.5,26,30.5,2530
2018-10-2,三重區,芥菜 芥菜仁,35,35,35,35,950
2018-10-2,三重區,甘薯葉,35,29.3,20.5,28.7,630
2018-10-2,三重區,九層塔,35.5,22.4,10,22.6,215
2018-10-2,三重區,花胡瓜,36.5,25,11.8,24.7,797
2018-10-2,三重區,油菜,37.4,24.1,20,26,1270
2018-10-2,三重區,其他,37.5,16.7,10,19.5,146
2018-10-2,三重區,芫荽,40,30,20,30,88
2018-10-2,三重區,莧菜 紅莧菜,40,40,40,40,580
2018-10-2,三重區,薑 其他,40,40,40,40,166
2018-10-2,三重區,珊瑚菇,40,40,40,40,375
2018-10-2,三重區,皇宮菜 大葉,40.7,33.6,22.6,32.8,2645
2018-10-2,三重區,花椰菜 青梗,40.9,35.1,23.6,34,3936
2018-10-2,三重區,菜豆 白色,42,33.7,18,32.2,836
2018-10-2,三重區,青江白菜 小梗,43.2,38.1,33.2,38.1,955
2018-10-2,三重區,胡瓜 黑刺,43.5,27.1,16.3,28.2,262
2018-10-2,三重區,薯蕷 紅薯蕷,43.8,28.3,13.9,28.5,748
2018-10-2,三重區,芋 檳榔心芋,44.1,31.6,26,33,900
2018-10-2,三重區,薯蕷 白薯蕷,44.4,28.4,13.5,28.6,1206
2018-10-2,三重區,芥藍菜,45,40,35,40,142
2018-10-2,三重區,韭菜 白頭,45,43.6,40,43.1,3436
2018-10-2,三重區,南瓜 青如意,45,31.3,30,33.8,125
2018-10-2,三重區,辣椒 糯米椒,45,45,45,45,120
2018-10-2,三重區,芽菜類 苜蓿芽,45,45,45,45,8
2018-10-2,三重區,苦瓜 其他,45.9,41.1,30.9,40,912
2018-10-2,三重區,甘藍 改良種,46.8,37.1,28.1,37.2,3360
2018-10-2,三重區,萵苣菜 油麥菜,46.8,39.8,31.8,39.6,4749
2018-10-2,三重區,小白菜 土白菜,46.9,30.9,28.4,33.6,860
2018-10-2,三重區,青蔥 北蔥,47,34.2,24.8,34.9,195
2018-10-2,三重區,菜豆 青色,49.4,36.8,23.6,36.7,491.5
2018-10-2,三重區,苦瓜 翠綠,50,44.3,37,44,2635
2018-10-2,三重區,皇宮菜 小葉,50,44.3,30.5,42.7,72
2018-10-2,三重區,洛神花,50,50,44.7,49,1340
2018-10-2,三重區,甘藍 初秋,50,45.6,20,41.4,1038
2018-10-2,三重區,菜豆 紅色,50.3,35.4,27,36.7,99
2018-10-2,三重區,小白菜 蚵仔白,52,42,42,44,1920
2018-10-2,三重區,油菜 小松菜,52,52,52,52,300
2018-10-2,三重區,茄子 麻荸茄,52.4,36.2,26.3,37.4,2442
2018-10-2,三重區,紅鳳菜 紅鳳菜,53.1,40.4,27.7,40.4,4120
2018-10-2,三重區,蠔菇 鮑魚菇,55,55,55,55,80
2018-10-2,三重區,芽菜類 豌豆芽,55,55,55,55,210
2018-10-2,三重區,辣椒 紅小,59.1,42.5,40,45.3,32
2018-10-2,三重區,番茄 牛蕃茄,59.9,37.1,22.2,38.7,3730
2018-10-2,三重區,大蒜 蒜頭,60,49,36,48.6,220
2018-10-2,三重區,芹菜 水耕,60,60,60,60,1406
2018-10-2,三重區,萊豆 豆莢,60,60,60,60,60
2018-10-2,三重區,洋菇,60,60,60,60,80
2018-10-2,三重區,秀珍菇,60,60,60,60,120
2018-10-2,三重區,菱角 生菱角,65,65,65,65,1860
2018-10-2,三重區,青花苔 進口,65,54.7,40.2,53.9,818
2018-10-2,三重區,苦瓜 白大米,67.2,51.3,35.1,51.2,1835
2018-10-2,三重區,濕香菇,70,70,70,70,522
2018-10-2,三重區,鴻禧菇,70,70,70,70,100
2018-10-2,三重區,小白菜 水耕,70,55,40,55,3879
2018-10-2,三重區,菠菜 角葉,74.1,55.9,36.3,55.6,400
2018-10-2,三重區,茭白筍 去殼,74.8,47.4,36.8,50.7,158
2018-10-2,三重區,茭白筍 帶殼,75,40.6,19.2,43.2,130
2018-10-2,三重區,其他菇類,80,37.6,12,41,378
2018-10-2,三重區,敏豆 醜豆,80,53,20,51.8,1760
2018-10-2,三重區,韭菜 韭菜花,80,47,32.2,50.7,10
2018-10-2,三重區,苦瓜 山苦瓜,80,79.3,75,78.6,300
2018-10-2,三重區,青蔥 粉蔥,80.5,68.6,45.2,66.3,1186
2018-10-2,三重區,甜椒 青椒,84.3,49.6,18.3,50.3,1036
2018-10-2,三重區,蕨菜 山蘇,85,85,85,85,32
2018-10-2,三重區,萵苣菜 水耕,89,89,89,89,15
2018-10-2,三重區,杏鮑菇,90,61.7,30,61,1360
2018-10-2,三重區,芹菜 白梗,90.8,59.8,50,64.1,920
2018-10-2,三重區,大蒜 蒜瓣,96.4,51.2,35.5,57.1,200
2018-10-2,三重區,薑 老薑,98.1,66.3,29.3,65.3,664
2018-10-2,三重區,甜椒 彩色種,106.5,78.3,42.7,76.8,621
2018-10-2,三重區,黃秋葵,107.6,66.9,27.4,67.1,403
2018-10-2,三重區,敏豆 白豆,114.2,74.8,27.5,73.2,1346
2018-10-2,三重區,辣椒 朝天椒,150,122,74.2,118,820
2018-10-2,三重區,大蒜 軟梗,210,145.6,84.1,146.2,185
2018-10-2,三重區,蓮藕 蓮子,240,240,240,240,3
2018-10-2,台中市,甘薯 臺農66號,8.1,4.5,2.9,4.9,88
2018-10-2,台中市,冬瓜 白皮,13.8,10.6,7.3,10.5,260
2018-10-2,台中市,蘿蔔 進口,14,12.4,9.1,11,3295
2018-10-2,台中市,扁蒲 花蒲,14.4,10.7,6.9,11.3,2762
2018-10-2,台中市,扁蒲 梨子蒲,14.4,11,6.8,10.7,1729
2018-10-2,台中市,豆薯,16,15,10,13.6,140
2018-10-2,台中市,越瓜 青色,16,13,10,13.4,470
2018-10-2,台中市,芽菜類 綠豆芽,17,17,17,17,60
2018-10-2,台中市,玉米 糯米黑,17,17,17,17,440
2018-10-2,台中市,馬鈴薯 本產,17.7,13,7,14.5,1432
2018-10-2,台中市,敏豆 翼豆,18,14,13,14.5,60
2018-10-2,台中市,玉米 糯米白,18,15,15,16,724
2018-10-2,台中市,隼人瓜,19.3,16.3,12.3,15.5,1071
2018-10-2,台中市,玉米 甜軟殼,19.7,12.8,5.1,13.6,450
2018-10-2,台中市,包心白 其他,20,20,20,20,380
2018-10-2,台中市,落花生 熟,20,20,20,20,69
2018-10-2,台中市,萵苣菜 廣東菜,20.5,13.4,10,13.9,284
2018-10-2,台中市,豬母菜,21,20,15,19.1,2636
2018-10-2,台中市,包心白 包白,21,13.4,10.7,14.2,460
2018-10-2,台中市,甘薯 臺農57號,21.3,14.6,12.3,14.5,1070
2018-10-2,台中市,芥菜 大芥菜,22,20.7,20,20.6,1850
2018-10-2,台中市,油菜 小松菜,22,22,22,22,250
2018-10-2,台中市,南瓜 圓形,22.5,18,15,18.5,2010
2018-10-2,台中市,蓮藕,23,12,5,11.7,1388
2018-10-2,台中市,甘藍 進口,23.5,18.7,18,19.3,265
2018-10-2,台中市,洋蔥 進口,24.3,24,23.3,23.8,2380
2018-10-2,台中市,包心白 包頭蓮,25,25,25,25,418
2018-10-2,台中市,芋 里芋,25,25,25,25,160
2018-10-2,台中市,甘薯 其他,26,24,15,21.7,21
2018-10-2,台中市,茄子 胭脂茄,26,25.5,25,25.8,649
2018-10-2,台中市,絲瓜,26.4,20.9,13.7,20.5,4140
2018-10-2,台中市,胡蘿蔔 清洗,26.4,25.1,16,23.8,973
2018-10-2,台中市,洋蔥 本產,27,21,15,21,40
2018-10-2,台中市,竹筍 麻竹筍,27,18,10,19,440
2018-10-2,台中市,胡瓜 黑刺,27.7,20.1,11.5,20.6,1363
2018-10-2,台中市,九層塔,30,25.1,9,21.5,315
2018-10-2,台中市,蘿蔔乾,30,30,30,30,30
2018-10-2,台中市,薑 其他,30,30,30,30,3900
2018-10-2,台中市,玉米 超甜白,31,20.5,14,21.7,132
2018-10-2,台中市,包心白 進口,31.7,24.8,20,24.8,520
2018-10-2,台中市,萵苣菜 蘿美,32,29.7,22.5,26,285
2018-10-2,台中市,薯蕷 樹薯,32,22.5,10,18.2,80
2018-10-2,台中市,蕹菜 小葉,32.6,23.7,16.8,24.4,2232
2018-10-2,台中市,玉米 玉米筍,32.8,17.8,9,21.1,3301
2018-10-2,台中市,小白菜 土白菜,33,30.1,24,29,278
2018-10-2,台中市,絲瓜 其他,33,22.8,14,19.5,680
2018-10-2,台中市,大蒜 蒜瓣,33.5,20,19,29.2,2545
2018-10-2,台中市,油菜,33.5,29.7,26,28.8,146
2018-10-2,台中市,芥菜 小芥菜,34,26.7,20,26.4,229
2018-10-2,台中市,南瓜 木瓜形,34.7,30,19,29.3,819
2018-10-2,台中市,莧菜 紅莧菜,35,34,28,32.6,560
2018-10-2,台中市,皇宮菜 小葉,35,24,19,26.5,350
2018-10-2,台中市,花椰菜 青梗,35.4,26.4,14.3,27.1,1660
2018-10-2,台中市,蕹菜 水蕹菜,35.7,35,31.7,34.7,1626
2018-10-2,台中市,小白菜 蚵仔白,36.3,34.1,29.7,34,800
2018-10-2,台中市,甘薯葉,36.5,28.6,18,29.5,5957
2018-10-2,台中市,莧菜 白莧菜,36.8,26.6,23.4,27.8,1440
2018-10-2,台中市,皇宮菜 大葉,37,26.8,20,29.2,223
2018-10-2,台中市,薯蕷 白薯蕷,37.9,19.8,7,22.3,2322
2018-10-2,台中市,牛蒡 進口,38,38,38,38,60
2018-10-2,台中市,石蓮花,38,38,38,38,660
2018-10-2,台中市,南瓜 進口,38.5,26.8,16,26.5,1020
2018-10-2,台中市,萵苣菜 進口,38.8,32.3,29.2,31.9,130
2018-10-2,台中市,花胡瓜,38.8,27.5,15.5,28,831
2018-10-2,台中市,芋 檳榔心芋,40,34.3,26,34.3,100
2018-10-2,台中市,菜豆 紅色,40,38.5,36,38.5,1780
2018-10-2,台中市,菜豆 白色,40,32.5,30,35.2,60
2018-10-2,台中市,金絲菇 金針菇,40,40,40,40,300
2018-10-2,台中市,芹菜 水耕,40,40,40,40,190
2018-10-2,台中市,萵苣菜 油麥菜,40.6,29.4,19,29.9,13230
2018-10-2,台中市,花胡瓜 其他,42,35,15,35.5,54
2018-10-2,台中市,茄子 麻荸茄,42.1,29.5,24.4,30.3,942
2018-10-2,台中市,芹菜 西洋芹菜,43,39.7,36,40.6,1075
2018-10-2,台中市,薑 粉薑,43.5,41,40,41.4,7803
2018-10-2,台中市,海菜 海帶,45,45,45,45,15
2018-10-2,台中市,茄子 日本種,47,43.8,38.5,43.3,195
2018-10-2,台中市,甘藍 改良種,47,38.9,32.2,40.1,860
2018-10-2,台中市,韭菜 青頭,47.8,41.2,31.2,39.7,351
2018-10-2,台中市,芥藍菜,48.7,43.6,40.3,43.3,13832
2018-10-2,台中市,茭白筍 帶殼,49,37.1,23.5,36.3,1386
2018-10-2,台中市,萵苣菜 本島圓葉,50,49.5,26,43.8,372
2018-10-2,台中市,青江白菜 小梗,50.4,33.3,29.3,33.4,2105
2018-10-2,台中市,甘藍 初秋,50.5,38,28,37.8,2156
2018-10-2,台中市,番茄 牛蕃茄,50.7,33.9,22,34.9,28463
2018-10-2,台中市,苦瓜 翠綠,53,40.6,18.3,35.7,72
2018-10-2,台中市,青蔥 北蔥,53.2,45.4,34.3,46.3,1154
2018-10-2,台中市,菠菜 進口,55,55,55,55,102
2018-10-2,台中市,落花生 生,55,51,50,52.6,45
2018-10-2,台中市,韭菜 白頭,55,55,55,55,100
2018-10-2,台中市,芽菜類 豌豆芽,55,55,55,55,400
2018-10-2,台中市,紅鳳菜 紅鳳菜,56,50,40,47.3,340
2018-10-2,台中市,菜豆 青色,57,40.5,21.3,41.3,280
2018-10-2,台中市,苦瓜 其他,57.5,37.6,20.8,41.2,660
2018-10-2,台中市,其他菇類,60,60,60,60,300
2018-10-2,台中市,菱角 生菱角,60,60,60,60,27
2018-10-2,台中市,蕨菜 過貓,60.6,47.6,33.6,47,397
2018-10-2,台中市,甘藍 甘藍芽,61,49,45,53.5,25
2018-10-2,台中市,苦瓜 白大米,61.6,46,28.5,45.9,888
2018-10-2,台中市,苦瓜 山苦瓜,63,61.5,60,61.6,6579
2018-10-2,台中市,芹菜 白梗,64,56.7,33.5,51.4,338
2018-10-2,台中市,薑 嫩薑,65,50.3,39,50.8,342
2018-10-2,台中市,芫荽,65.3,63.1,49.3,59.9,179
2018-10-2,台中市,薑 老薑,65.5,65,60,64.3,746
2018-10-2,台中市,菠菜 角葉,66,63.1,50.3,60.2,70
2018-10-2,台中市,甜椒 青椒,66.5,37.7,21.2,46.5,1041
2018-10-2,台中市,大蒜 蒜頭,67,37.7,13.5,43.1,97
2018-10-2,台中市,甜椒 彩色種,67.8,42.1,28.5,46,1265
2018-10-2,台中市,大蒜 蒜仁,70,70,70,70,260
2018-10-2,台中市,荸薺 加工,70,70,70,70,30
2018-10-2,台中市,青蔥 粉蔥,71,46.8,24.5,50.4,4958
2018-10-2,台中市,萵苣菜 水耕,72,65.8,61.5,66,1125
2018-10-2,台中市,辣椒 糯米椒,72,47,43,51.3,40
2018-10-2,台中市,濕香菇,75,75,75,75,1060
2018-10-2,台中市,秀珍菇,75,75,75,75,700
2018-10-2,台中市,菱角 去殼,75,75,75,75,400
2018-10-2,台中市,豌豆 進口,78,73.5,69,74,247
2018-10-2,台中市,濕木耳,80,80,80,80,257
2018-10-2,台中市,敏豆 醜豆,84,65.5,32.5,64.9,2710
2018-10-2,台中市,茭白筍 去殼,84.8,63.6,43.5,66.2,359
2018-10-2,台中市,青花苔 進口,87.5,76.9,64.8,79.2,820
2018-10-2,台中市,杏鮑菇,90,90,90,90,22
2018-10-2,台中市,芥藍菜 芥藍芽,91,64.4,25.3,71.7,507
2018-10-2,台中市,其他,92.2,31.9,8.9,27.9,2217
2018-10-2,台中市,南瓜 黃如意,93.5,48,30,63,110
2018-10-2,台中市,隼人瓜 瓜苗,94,84.1,67.3,80.9,204
2018-10-2,台中市,萵苣菜 紅捲綠捲,95.5,68,20,55.6,162
2018-10-2,台中市,蕨菜 山蘇,97,97,97,97,8
2018-10-2,台中市,韭菜 韭菜花,97.5,87.4,33.8,72.5,173
2018-10-2,台中市,洋菇,100,100,100,100,13832
2018-10-2,台中市,蘆筍 進口,100,100,100,100,136
2018-10-2,台中市,黃秋葵,104.3,74.9,35.8,73.3,398
